L,L5X3X5/16,8.2,2.4,5,0,0,0,3,0,0,0,0.3125,0,0,0.75,0,0.673,1.67,0,0.241,1.14,6.24,3.32,1.87,1.61,1.72,1.31,0.739,0.846,0.649,0.61,0.0832,0.116,0,0,0,0,0,2.42,0,0.368,0.91
L,L5X3X1/4,6.6,1.94,5,0,0,0,3,0,0,0,0.25,0,0,0.688,0,0.648,1.64,0,0.194,1.12,5.09,2.68,1.51,1.62,1.41,1.05,0.6,0.853,0.652,0.491,0.0438,0.0606,0,0,0,0,0,2.43,0,0.371,0.8
L,L4X4X3/4,18.5,5.44,4,0,0,0,4,0,0,0,0.75,0,0,1.13,0,1.27,1.27,0,0.68,0.68,7.62,5.02,2.79,1.18,7.62,5.01,2.79,1.18,0.774,1.81,1.02,1.12,0,0,0,0,0,2.1,0.64,1,1
L,L4X4X5/8,15.7,4.61,4,0,0,0,4,0,0,0,0.625,0,0,1,0,1.22,1.22,0,0.576,0.576,6.62,4.28,2.38,1.2,6.62,4.28,2.38,1.2,0.774,1.59,0.61,0.68,0,0,0,0,0,2.13,0.63,1,1
L,L4X4X1/2,12.8,3.75,4,0,0,0,4,0,0,0,0.5,0,0,0.875,0,1.18,1.18,0,0.469,0.469,5.52,3.5,1.96,1.21,5.52,3.5,1.96,1.21,0.776,1.35,0.322,0.366,0,0,0,0,0,2.16,0.63,1,1
L,L4X4X7/16,11.3,3.31,4,0,0,0,4,0,0,0,0.4375,0,0,0.813,0,1.15,1.15,0,0.413,0.413,4.93,3.1,1.73,1.22,4.93,3.1,1.73,1.22,0.777,1.22,0.22,0.252,0,0,0,0,0,2.18,0.63,1,1
L,L4X4X3/8,9.8,2.86,4,0,0,0,4,0,0,0,0.375,0,0,0.75,0,1.13,1.13,0,0.358,0.358,4.32,2.69,1.5,1.23,4.32,2.68,1.5,1.23,0.779,1.08,0.141,0.162,0,0,0,0,0,2.19,0.63,1,1
L,L4X4X5/16,8.2,2.4,4,0,0,0,4,0,0,0,0.3125,0,0,0.688,0,1.11,1.11,0,0.3,0.3,3.67,2.26,1.27,1.24,3.67,2.26,1.27,1.24,0.781,0.936,0.0832,0.0963,0,0,0,0,0,2.21,0.63,1,1
L,L4X4X1/4,6.6,1.94,4,0,0,0,4,0,0,0,0.25,0,0,0.625,0,1.08,1.08,0,0.241,0.241,3,1.82,1.03,1.25,3,1.82,1.03,1.25,0.783,0.776,0.0438,0.0505,0,0,0,0,0,2.22,0.63,1,0.91
L,L4X3-1/2X1/2,11.9,3.5,4,0,0,0,3.5,0,0,0,0.5,0,0,0.875,0,0.994,1.24,0,0.438,0.5,5.3,3.46,1.92,1.23,3.76,2.69,1.5,1.04,0.716,1.17,0.301,0.302,0,0,0,0,0,2.03,0,0.75,1
L,L4X3-1/2X3/8,9.1,2.67,4,0,0,0,3.5,0,0,0,0.375,0,0,0.75,0,0.947,1.2,0,0.335,0.44,4.15,2.66,1.48,1.25,2.96,2.06,1.16,1.05,0.719,0.938,0.132,0.134,0,0,0,0,0,2.06,0,0.755,1
L,L4X3-1/2X5/16,7.7,2.25,4,0,0,0,3.5,0,0,0,0.3125,0,0,0.688,0,0.923,1.17,0,0.281,0.4,3.53,2.24,1.25,1.25,2.52,1.74,0.98,1.06,0.721,0.811,0.0782,0.0798,0,0,0,0,0,2.08,0,0.757,1
L,L4X3-1/2X1/4,6.2,1.81,4,0,0,0,3.5,0,0,0,0.25,0,0,0.625,0,0.897,1.14,0,0.228,0.38,2.89,1.81,1.01,1.26,2.07,1.4,0.794,1.07,0.723,0.653,0.0412,0.0419,0,0,0,0,0,2.09,0,0.759,0.91
L,L4X3X5/8,13.6,3.98,4,0,0,0,3,0,0,0,0.625,0,0,1,0,0.867,1.37,0,0.499,0.888,6.01,4.08,2.28,1.23,2.85,2.45,1.34,0.845,0.631,1.13,0.529,0.472,0,0,0,0,0,1.91,0,0.534,1
L,L4X3X1/2,11.1,3.25,4,0,0,0,3,0,0,0,0.5,0,0,0.875,0,0.822,1.32,0,0.406,0.75,5.02,3.36,1.87,1.24,2.4,1.99,1.1,0.858,0.633,0.927,0.281,0.255,0,0,0,0,0,1.94,0,0.542,1
L,L4X3X3/8,8.5,2.48,4,0,0,0,3,0,0,0,0.375,0,0,0.75,0,0.775,1.27,0,0.311,0.693,3.94,2.6,1.44,1.26,1.89,1.52,0.851,0.873,0.636,0.705,0.123,0.114,0,0,0,0,0,1.97,0,0.551,1
L,L4X3X5/16,7.2,2.09,4,0,0,0,3,0,0,0,0.3125,0,0,0.688,0,0.75,1.25,0,0.261,0.656,3.36,2.19,1.22,1.27,1.62,1.28,0.721,0.88,0.638,0.591,0.0731,0.0676,0,0,0,0,0,1.98,0,0.554,1
L,L4X3X1/4,5.8,1.69,4,0,0,0,3,0,0,0,0.25,0,0,0.625,0,0.725,1.22,0,0.211,0.62,2.75,1.77,0.988,1.27,1.33,1.03,0.585,0.887,0.639,0.476,0.0386,0.0356,0,0,0,0,0,1.99,0,0.558,0.91
L,L3-1/2X3-1/2X1/2,11.1,3.25,3.5,0,0,0,3.5,0,0,0,0.5,0,0,0.875,0,1.05,1.05,0,0.464,0.464,3.63,2.66,1.48,1.05,3.63,2.66,1.48,1.05,0.679,1.01,0.281,0.238,0,0,0,0,0,1.87,0.63,1,1
L,L3-1/2X3-1/2X7/16,9.8,2.87,3.5,0,0,0,3.5,0,0,0,0.4375,0,0,0.813,0,1.03,1.03,0,0.413,0.41,3.25,2.36,1.32,1.06,3.25,2.36,1.32,1.06,0.681,0.92,0.192,0.164,0,0,0,0,0,1.89,0.63,1,1
L,L3-1/2X3-1/2X3/8,8.5,2.48,3.5,0,0,0,3.5,0,0,0,0.375,0,0,0.75,0,1,1,0,0.357,0.354,2.86,2.06,1.15,1.07,2.86,2.05,1.15,1.07,0.683,0.821,0.123,0.106,0,0,0,0,0,1.9,0.63,1,1
L,L3-1/2X3-1/2X5/16,7.2,2.09,3.5,0,0,0,3.5,0,0,0,0.3125,0,0,0.688,0,0.979,0.979,0,0.3,0.3,2.44,1.74,0.969,1.08,2.44,1.74,0.969,1.08,0.685,0.714,0.0731,0.0634,0,0,0,0,0,1.92,0.63,1,1
L,L3-1/2X3-1/2X1/4,5.8,1.69,3.5,0,0,0,3.5,0,0,0,0.25,0,0,0.625,0,0.954,0.954,0,0.243,0.243,2,1.41,0.787,1.09,2,1.41,0.787,1.09,0.688,0.598,0.0386,0.0334,0,0,0,0,0,1.93,0.63,1,0.97
L,L3-1/2X3X1/2,10.2,3,3.5,0,0,0,3,0,0,0,0.5,0,0,0.875,0,0.869,1.12,0,0.431,0.48,3.45,2.61,1.45,1.07,2.32,1.97,1.09,0.877,0.618,0.851,0.26,0.191,0,0,0,0,0,1.75,0,0.713,1
L,L3-1/2X3X7/16,9.1,2.65,3.5,0,0,0,3,0,0,0,0.4375,0,0,0.813,0,0.846,1.09,0,0.381,0.449,3.1,2.32,1.29,1.08,2.09,1.75,0.971,0.885,0.62,0.774,0.178,0.132,0,0,0,0,0,1.76,0,0.717,1
L,L3-1/2X3X3/8,7.9,2.3,3.5,0,0,0,3,0,0,0,0.375,0,0,0.75,0,0.823,1.07,0,0.331,0.407,2.73,2.03,1.12,1.09,1.84,1.52,0.847,0.892,0.622,0.692,0.114,0.0858,0,0,0,0,0,1.78,0,0.72,1
L,L3-1/2X3X5/16,6.6,1.93,3.5,0,0,0,3,0,0,0,0.3125,0,0,0.688,0,0.798,1.05,0,0.279,0.38,2.33,1.72,0.951,1.09,1.58,1.28,0.718,0.9,0.624,0.602,0.068,0.0512,0,0,0,0,0,1.79,0,0.722,1
L,L3-1/2X3X1/4,5.4,1.56,3.5,0,0,0,3,0,0,0,0.25,0,0,0.625,0,0.773,1.02,0,0.226,0.34,1.92,1.39,0.773,1.1,1.3,1.04,0.585,0.908,0.628,0.487,0.036,0.027,0,0,0,0,0,1.8,0,0.725,0.97
L,L3-1/2X2-1/2X1/2,9.4,2.75,3.5,0,0,0,2.5,0,0,0,0.5,0,0,0.875,0,0.701,1.2,0,0.396,0.73,3.24,2.52,1.41,1.08,1.36,1.39,0.756,0.701,0.532,0.649,0.234,0.159,0,0,0,0,0,1.66,0,0.485,1
L,L3-1/2X2-1/2X3/8,7.2,2.11,3.5,0,0,0,2.5,0,0,0,0.375,0,0,0.75,0,0.655,1.15,0,0.303,0.673,2.56,1.96,1.09,1.1,1.09,1.07,0.589,0.716,0.535,0.496,0.103,0.0714,0,0,0,0,0,1.69,0,0.495,1
L,L3-1/2X2-1/2X5/16,6.1,1.78,3.5,0,0,0,2.5,0,0,0,0.3125,0,0,0.688,0,0.632,1.13,0,0.256,0.636,2.2,1.67,0.925,1.11,0.937,0.9,0.501,0.723,0.538,0.419,0.0611,0.0426,0,0,0,0,0,1.71,0,0.5,1
L,L3-1/2X2-1/2X1/4,4.9,1.44,3.5,0,0,0,2.5,0,0,0,0.25,0,0,0.625,0,0.607,1.1,0,0.207,0.6,1.81,1.36,0.753,1.12,0.775,0.728,0.41,0.731,0.541,0.34,0.0322,0.0225,0,0,0,0,0,1.72,0,0.504,0.97
L,L3X3X1/2,9.4,2.75,3,0,0,0,3,0,0,0,0.5,0,0,0.875,0,0.929,0.929,0,0.46,0.46,2.2,1.91,1.06,0.895,2.2,1.91,1.06,0.895,0.58,0.703,0.23,0.144,0,0,0,0,0,1.59,0.63,1,1
L,L3X3X7/16,8.3,2.43,3,0,0,0,3,0,0,0,0.4375,0,0,0.813,0,0.907,0.907,0,0.405,0.405,1.98,1.7,0.946,0.903,1.98,1.7,0.946,0.903,0.58,0.639,0.157,0.1,0,0,0,0,0,1.6,0.63,1,1
L,L3X3X3/8,7.2,2.11,3,0,0,0,3,0,0,0,0.375,0,0,0.75,0,0.884,0.884,0,0.352,0.352,1.75,1.48,0.825,0.91,1.75,1.48,0.825,0.91,0.581,0.57,0.101,0.0652,0,0,0,0,0,1.62,0.63,1,1
L,L3X3X5/16,6.1,1.78,3,0,0,0,3,0,0,0,0.3125,0,0,0.688,0,0.86,0.86,0,0.297,0.297,1.5,1.26,0.699,0.918,1.5,1.25,0.699,0.918,0.583,0.496,0.0597,0.039,0,0,0,0,0,1.64,0.63,1,1
L,L3X3X1/4,4.9,1.44,3,0,0,0,3,0,0,0,0.25,0,0,0.625,0,0.836,0.836,0,0.24,0.24,1.23,1.02,0.569,0.926,1.23,1.02,0.569,0.926,0.585,0.415,0.0313,0.0206,0,0,0,0,0,1.65,0.63,1,1
L,L3X3X3/16,3.71,1.09,3,0,0,0,3,0,0,0,0.1875,0,0,0.563,0,0.812,0.812,0,0.182,0.182,0.948,0.774,0.433,0.933,0.948,0.774,0.433,0.933,0.586,0.326,0.0136,0.00899,0,0,0,0,0,1.67,0.63,1,0.91
L,L3X2-1/2X1/2,8.5,2.5,3,0,0,0,2.5,0,0,0,0.5,0,0,0.875,0,0.746,0.995,0,0.417,0.5,2.07,1.86,1.03,0.91,1.29,1.34,0.736,0.718,0.516,0.568,0.213,0.112,0,0,0,0,0,1.46,0,0.666,1
L,L3X2-1/2X7/16,7.6,2.21,3,0,0,0,2.5,0,0,0,0.4375,0,0,0.813,0,0.724,0.972,0,0.37,0.463,1.87,1.66,0.921,0.917,1.17,1.19,0.656,0.724,0.516,0.517,0.146,0.0777,0,0,0,0,0,1.48,0,0.671,1
L,L3X2-1/2X3/8,6.6,1.92,3,0,0,0,2.5,0,0,0,0.375,0,0,0.75,0,0.701,0.949,0,0.322,0.427,1.65,1.45,0.803,0.924,1.03,1.03,0.573,0.731,0.517,0.463,0.0943,0.0507,0,0,0,0,0,1.49,0,0.675,1
L,L3X2-1/2X5/16,5.6,1.62,3,0,0,0,2.5,0,0,0,0.3125,0,0,0.688,0,0.677,0.925,0,0.272,0.392,1.41,1.23,0.681,0.932,0.888,0.873,0.487,0.739,0.518,0.404,0.056,0.0304,0,0,0,0,0,1.51,0,0.679,1
L,L3X2-1/2X1/4,4.5,1.31,3,0,0,0,2.5,0,0,0,0.25,0,0,0.625,0,0.653,0.9,0,0.22,0.36,1.16,1,0.555,0.94,0.734,0.707,0.397,0.746,0.52,0.327,0.0296,0.0161,0,0,0,0,0,1.52,0,0.683,1
L,L3X2-1/2X3/16,3.39,0.996,3,0,0,0,2.5,0,0,0,0.1875,0,0,0.563,0,0.627,0.874,0,0.167,0.333,0.899,0.761,0.423,0.947,0.568,0.536,0.303,0.753,0.521,0.247,0.013,0.00705,0,0,0,0,0,1.54,0,0.687,0.91
L,L3X2X1/2,7.7,2.25,3,0,0,0,2,0,0,0,0.5,0,0,0.813,0,0.58,1.08,0,0.377,0.74,1.92,1.78,1,0.922,0.667,0.887,0.47,0.543,0.425,0.411,0.192,0.0908,0,0,0,0,0,1.39,0,0.413,1
L,L3X2X3/8,5.9,1.73,3,0,0,0,2,0,0,0,0.375,0,0,0.688,0,0.535,1.03,0,0.292,0.667,1.54,1.39,0.779,0.937,0.539,0.679,0.368,0.555,0.426,0.313,0.0855,0.0413,0,0,0,0,0,1.42,0,0.426,1
L,L3X2X5/16,5,1.46,3,0,0,0,2,0,0,0,0.3125,0,0,0.625,0,0.511,1.01,0,0.247,0.632,1.32,1.19,0.662,0.945,0.467,0.572,0.314,0.562,0.428,0.264,0.051,0.0248,0,0,0,0,0,1.43,0,0.432,1
L,L3X2X1/4,4.1,1.19,3,0,0,0,2,0,0,0,0.25,0,0,0.563,0,0.487,0.98,0,0.2,0.6,1.09,0.969,0.541,0.953,0.39,0.463,0.258,0.569,0.431,0.214,0.027,0.0132,0,0,0,0,0,1.45,0,0.437,1
L,L3X2X3/16,3.07,0.902,3,0,0,0,2,0,0,0,0.1875,0,0,0.5,0,0.462,0.952,0,0.153,0.555,0.847,0.743,0.414,0.961,0.305,0.351,0.198,0.577,0.435,0.163,0.0119,0.00576,0,0,0,0,0,1.46,0,0.442,0.91
L,L2-1/2X2-1/2X1/2,7.7,2.25,2.5,0,0,0,2.5,0,0,0,0.5,0,0,0.75,0,0.803,0.803,0,0.452,0.452,1.22,1.29,0.716,0.735,1.22,1.29,0.716,0.735,0.481,0.459,0.188,0.0791,0,0,0,0,0,1.3,0.64,1,1
L,L2-1/2X2-1/2X3/8,5.9,1.73,2.5,0,0,0,2.5,0,0,0,0.375,0,0,0.625,0,0.758,0.758,0,0.346,0.346,0.972,1.01,0.558,0.749,0.972,1,0.558,0.749,0.481,0.373,0.0833,0.0362,0,0,0,0,0,1.33,0.63,1,1
L,L2-1/2X2-1/2X5/16,5,1.46,2.5,0,0,0,2.5,0,0,0,0.3125,0,0,0.563,0,0.735,0.735,0,0.292,0.292,0.837,0.853,0.474,0.756,0.837,0.853,0.474,0.756,0.481,0.326,0.0495,0.0218,0,0,0,0,0,1.35,0.63,1,1
L,L2-1/2X2-1/2X1/4,4.1,1.19,2.5,0,0,0,2.5,0,0,0,0.25,0,0,0.5,0,0.711,0.711,0,0.238,0.238,0.692,0.695,0.387,0.764,0.692,0.694,0.387,0.764,0.482,0.274,0.0261,0.0116,0,0,0,0,0,1.36,0.63,1,1
L,L2-1/2X2-1/2X3/16,3.07,0.9,2.5,0,0,0,2.5,0,0,0,0.1875,0,0,0.438,0,0.687,0.687,0,0.18,0.18,0.535,0.529,0.295,0.771,0.535,0.528,0.295,0.771,0.482,0.216,0.0114,0.0051,0,0,0,0,0,1.38,0.63,1,0.98
L,L2-1/2X2X3/8,5.3,1.55,2.5,0,0,0,2,0,0,0,0.375,0,0,0.625,0,0.578,0.826,0,0.31,0.433,0.914,0.982,0.546,0.766,0.513,0.657,0.361,0.574,0.419,0.295,0.0746,0.0268,0,0,0,0,0,1.22,0,0.612,1
L,L2-1/2X2X5/16,4.5,1.31,2.5,0,0,0,2,0,0,0,0.3125,0,0,0.563,0,0.555,0.803,0,0.264,0.388,0.79,0.839,0.465,0.774,0.446,0.557,0.309,0.581,0.42,0.26,0.0444,0.0162,0,0,0,0,0,1.23,0,0.618,1
L,L2-1/2X2X1/4,3.62,1.06,2.5,0,0,0,2,0,0,0,0.25,0,0,0.5,0,0.532,0.779,0,0.214,0.36,0.656,0.688,0.381,0.782,0.372,0.454,0.253,0.589,0.423,0.213,0.0235,0.00868,0,0,0,0,0,1.25,0,0.624,1
L,L2-1/2X2X3/16,2.75,0.809,2.5,0,0,0,2,0,0,0,0.1875,0,0,0.438,0,0.508,0.754,0,0.164,0.319,0.511,0.529,0.293,0.79,0.292,0.347,0.195,0.597,0.426,0.163,0.0103,0.00382,0,0,0,0,0,1.26,0,0.628,0.98
L,L2-1/2X1-1/2X1/4,3.22,0.938,2.5,0,0,0,1.5,0,0,0,0.25,0,0,0.5,0,0.372,0.866,0,0.189,0.606,0.594,0.644,0.364,0.792,0.16,0.261,0.142,0.411,0.321,0.119,0.0209,0.00694,0,0,0,0,0,1.19,0,0.354,1
L,L2-1/2X1-1/2X3/16,2.47,0.715,2.5,0,0,0,1.5,0,0,0,0.1875,0,0,0.438,0,0.347,0.839,0,0.145,0.569,0.464,0.497,0.28,0.801,0.126,0.198,0.11,0.418,0.324,0.0914,0.00921,0.00306,0,0,0,0,0,1.2,0,0.36,0.98
L,L2X2X3/8,4.7,1.36,2,0,0,0,2,0,0,0,0.375,0,0,0.625,0,0.632,0.632,0,0.343,0.343,0.476,0.629,0.348,0.591,0.476,0.628,0.348,0.591,0.386,0.227,0.0658,0.0174,0,0,0,0,0,1.05,0.64,1,1
L,L2X2X5/16,3.92,1.15,2,0,0,0,2,0,0,0,0.3125,0,0,0.563,0,0.609,0.609,0,0.29,0.29,0.414,0.537,0.298,0.598,0.414,0.536,0.298,0.598,0.386,0.2,0.0393,0.0106,0,0,0,0,0,1.06,0.64,1,1
L,L2X2X1/4,3.19,0.938,2,0,0,0,2,0,0,0,0.25,0,0,0.5,0,0.586,0.586,0,0.236,0.236,0.346,0.44,0.244,0.605,0.346,0.44,0.244,0.605,0.387,0.171,0.0209,0.00572,0,0,0,0,0,1.08,0.63,1,1
L,L2X2X3/16,2.44,0.715,2,0,0,0,2,0,0,0,0.1875,0,0,0.438,0,0.561,0.561,0,0.181,0.181,0.271,0.338,0.188,0.612,0.271,0.338,0.188,0.612,0.389,0.137,0.00921,0.00254,0,0,0,0,0,1.09,0.63,1,1
L,L2X2X1/8,1.65,0.484,2,0,0,0,2,0,0,0,0.125,0,0,0.375,0,0.534,0.534,0,0.123,0.123,0.189,0.23,0.129,0.62,0.189,0.23,0.129,0.62,0.391,0.0994,0.00293,0.000789,0,0,0,0,0,1.1,0.63,1,0.91
WT,WT22X167.5,167.5,49.2,22,0,0,15.9,0,0,1.03,1.77,0,0,0,2.56,0,0,5.53,0,0,1.54,2170,234,131,6.63,600,118,75.2,3.49,0,0,37.2,438,0,0,0,0,0,8.82,0.723,0,0.824
WT,WT22X145,145,42.7,21.8,0,0,15.8,0,0,0.865,1.58,0,0,0,2.36,0,0,5.26,0,0,1.35,1830,196,111,6.54,521,102,65.9,3.49,0,0,25.4,275,0,0,0,0,0,8.66,0.733,0,0.629766013
WT,WT22X131,131,38.4,21.7,0,0,15.8,0,0,0.785,1.42,0,0,0,2.2,0,0,5.19,0,0,1.22,1640,176,99.4,6.53,462,90.9,58.6,3.47,0,0,18.6,200,0,0,0,0,0,8.64,0.731,0,0.525
WT,WT22X115,115,33.8,21.5,0,0,15.8,0,0,0.71,1.22,0,0,0,2.01,0,0,5.17,0,0,1.07,1440,157,88.6,6.53,398,78.3,50.5,3.43,0,0,12.4,139,0,0,0,0,0,8.67,0.723,0,0.43621417
WT,WT20X296.5,296.5,87.2,21.5,0,0,16.7,0,0,1.79,3.23,0,0,0,4.41,0,0,5.66,0,0,2.61,3310,379,209,6.16,1260,240,151,3.8,0,0,221,2340,0,0,0,0,0,8.29,0.762,0,1
WT,WT20X251.5,251.5,73.9,21,0,0,16.4,0,0,1.54,2.76,0,0,0,3.94,0,0,5.38,0,0,2.25,2730,314,174,6.07,1020,197,124,3.72,0,0,138,1400,0,0,0,0,0,8.17,0.76,0,1
WT,WT20X215.5,215.5,63.4,20.6,0,0,16.2,0,0,1.34,2.36,0,0,0,3.54,0,0,5.18,0,0,1.95,2290,266,148,6.01,843,164,104,3.65,0,0,88.2,881,0,0,0,0,0,8.09,0.756,0,1
WT,WT20X198.5,198,58.4,20.5,0,0,16.1,0,0,1.22,2.2,0,0,0,3.38,0,0,5.03,0,0,1.81,2070,240,134,5.96,771,150,95.7,3.63,0,0,70.6,677,0,0,0,0,0,8.01,0.76,0,1
WT,WT20X186,186,54.6,20.3,0,0,16.1,0,0,1.16,2.05,0,0,0,3.23,0,0,4.98,0,0,1.7,1930,225,126,5.95,709,138,88.3,3.6,0,0,57.7,558,0,0,0,0,0,8,0.756,0,1
WT,WT20X181,181,53.3,20.3,0,0,16,0,0,1.12,2.01,0,0,0,3.19,0,0,4.91,0,0,1.66,1870,217,122,5.92,691,135,86.3,3.6,0,0,54.2,511,0,0,0,0,0,7.96,0.759,0,0.991
WT,WT20X162,162,47.7,20.1,0,0,15.9,0,0,1,1.81,0,0,0,2.99,0,0,4.77,0,0,1.5,1650,192,108,5.88,609,119,76.6,3.57,0,0,39.6,362,0,0,0,0,0,7.89,0.76,0,0.89
WT,WT20X148.5,148,43.7,19.9,0,0,15.8,0,0,0.93,1.65,0,0,0,2.83,0,0,4.71,0,0,1.38,1500,176,98.9,5.87,546,107,69,3.54,0,0,30.5,279,0,0,0,0,0,7.88,0.756,0,0.824
WT,WT20X138.5,138,40.7,19.8,0,0,15.8,0,0,0.83,1.58,0,0,0,2.76,0,0,4.5,0,0,1.29,1360,157,88.6,5.78,522,102,65.9,3.58,0,0,25.7,218,0,0,0,0,0,7.75,0.77,0,0.697
WT,WT20X124.5,125,36.7,19.7,0,0,15.8,0,0,0.75,1.42,0,0,0,2.6,0,0,4.41,0,0,1.16,1210,140,79.4,5.75,463,90.8,58.8,3.55,0,0,19,158,0,0,0,0,0,7.7,0.77,0,0.579
WT,WT20X107.5,108,31.7,19.5,0,0,15.8,0,0,0.65,1.22,0,0,0,2.4,0,0,4.28,0,0,1.01,1030,120,68,5.71,398,77.8,50.5,3.54,0,0,12.4,101,0,0,0,0,0,7.66,0.771,0,0.445
WT,WT20X99.5,100,29.2,19.3,0,0,15.8,0,0,0.65,1.07,0,0,0,2.25,0,0,4.47,0,0,0.929,988,117,66.5,5.81,347,68.2,44.1,3.45,0,0,9.12,83.5,0,0,0,0,0,7.82,0.746,0,0.453703455
WT,WT20X196,196,57.6,20.8,0,0,12.4,0,0,1.42,2.52,0,0,0,3.7,0,0,5.94,0,0,2.33,2270,275,153,6.27,401,106,64.9,2.64,0,0,85.4,796,0,0,0,0,0,8.26,0.679,0,1
WT,WT20X165.5,166,48.7,20.4,0,0,12.2,0,0,1.22,2.13,0,0,0,3.31,0,0,5.74,0,0,2,1880,231,128,6.21,322,85.7,52.9,2.57,0,0,52.5,484,0,0,0,0,0,8.19,0.674,0,1
WT,WT20X163.5,164,48,20.4,0,0,12.1,0,0,1.18,2.13,0,0,0,3.31,0,0,5.66,0,0,1.98,1840,224,125,6.19,320,85,52.7,2.58,0,0,51.4,449,0,0,0,0,0,8.13,0.68,0,1
WT,WT20X147,147,43.1,20.2,0,0,12,0,0,1.06,1.93,0,0,0,3.11,0,0,5.51,0,0,1.8,1630,199,111,6.14,281,75,46.7,2.55,0,0,38.2,322,0,0,0,0,0,8.06,0.681,0,0.94
WT,WT20X139,139,41,20.1,0,0,12,0,0,1.03,1.81,0,0,0,2.99,0,0,5.51,0,0,1.71,1550,191,106,6.14,261,69.9,43.5,2.52,0,0,32.4,282,0,0,0,0,0,8.08,0.675,0,0.92
WT,WT20X132,132,38.8,20,0,0,11.9,0,0,0.96,1.73,0,0,0,2.91,0,0,5.41,0,0,1.63,1450,178,99.2,6.11,246,66,41.3,2.52,0,0,27.9,233,0,0,0,0,0,8.02,0.679,0,0.854
WT,WT20X117.5,118,34.5,19.8,0,0,11.9,0,0,0.83,1.58,0,0,0,2.76,0,0,5.17,0,0,1.45,1260,153,85.7,6.04,222,59,37.3,2.54,0,0,20.6,156,0,0,0,0,0,7.88,0.691,0,0.697
WT,WT20X105.5,106,31,19.7,0,0,11.8,0,0,0.75,1.42,0,0,0,2.6,0,0,5.08,0,0,1.31,1120,137,76.7,6.01,195,52.1,33,2.51,0,0,15.2,113,0,0,0,0,0,7.84,0.69,0,0.579
WT,WT20X91.5,91.5,26.7,19.5,0,0,11.8,0,0,0.65,1.2,0,0,0,2.38,0,0,4.97,0,0,1.13,955,117,65.7,5.98,165,44,28,2.49,0,0,9.65,71.2,0,0,0,0,0,7.81,0.688,0,0.445
WT,WT20X83.5,83.5,24.6,19.3,0,0,11.8,0,0,0.65,1.03,0,0,0,2.21,0,0,5.19,0,0,1.1,899,115,63.7,6.05,141,37.8,23.9,2.4,0,0,6.99,62.9,0,0,0,0,0,8.01,0.659,0,0.453703455
WT,WT20X74.5,74.5,21.9,19.1,0,0,11.8,0,0,0.63,0.83,0,0,0,2.01,0,0,5.45,0,0,1.72,815,108,59.7,6.1,114,30.9,19.4,2.29,0,0,4.66,51.9,0,0,0,0,0,8.23,0.626,0,0.436
WT,WT18X400,400,118,21.3,0,0,18,0,0,2.38,4.29,0,0,0,5.24,0,0,5.8,0,0,3.28,4090,491,264,5.89,2100,371,234,4.22,0,0,525,5810,0,0,0,0,0,8.11,0.797,0,1
WT,WT18X326,325,96.1,20.5,0,0,17.6,0,0,1.97,3.54,0,0,0,4.49,0,0,5.35,0,0,2.73,3160,383,208,5.74,1610,290,184,4.1,0,0,295,3070,0,0,0,0,0,7.91,0.795,0,1
WT,WT18X264.5,264,77.8,19.9,0,0,17.2,0,0,1.61,2.91,0,0,0,3.86,0,0,4.96,0,0,2.26,2440,298,164,5.6,1240,227,145,4,0,0,163,1600,0,0,0,0,0,7.72,0.794,0,1
WT,WT18X243.5,244,71.7,19.7,0,0,17.1,0,0,1.5,2.68,0,0,0,3.63,0,0,4.84,0,0,2.1,2220,272,150,5.57,1120,206,131,3.96,0,0,128,1250,0,0,0,0,0,7.68,0.792,0,1
WT,WT18X220.5,220,64.9,19.4,0,0,17,0,0,1.36,2.44,0,0,0,3.39,0,0,4.69,0,0,1.91,1980,242,134,5.52,997,184,117,3.92,0,0,96.6,914,0,0,0,0,0,7.6,0.792,0,1
WT,WT18X197.5,198,58.2,19.2,0,0,16.8,0,0,1.22,2.2,0,0,0,3.15,0,0,4.53,0,0,1.73,1740,213,119,5.47,877,162,104,3.88,0,0,70.7,652,0,0,0,0,0,7.54,0.792,0,1
WT,WT18X180.5,180,53,19,0,0,16.7,0,0,1.12,2.01,0,0,0,2.96,0,0,4.42,0,0,1.59,1570,192,107,5.43,786,146,94,3.85,0,0,54.1,491,0,0,0,0,0,7.49,0.792,0,1
WT,WT18X165,165,48.5,18.8,0,0,16.6,0,0,1.02,1.85,0,0,0,2.8,0,0,4.3,0,0,1.46,1410,173,97,5.39,711,132,85.5,3.83,0,0,42,372,0,0,0,0,0,7.43,0.793,0,0.976144181
WT,WT18X151,151,44.4,18.7,0,0,16.7,0,0,0.945,1.68,0,0,0,2.63,0,0,4.22,0,0,1.33,1280,158,88.8,5.37,648,120,77.8,3.82,0,0,32.1,285,0,0,0,0,0,7.41,0.792,0,0.905
WT,WT18X141,141,41.5,18.6,0,0,16.6,0,0,0.885,1.57,0,0,0,2.52,0,0,4.16,0,0,1.25,1190,146,82.6,5.36,599,112,72.2,3.8,0,0,26.3,231,0,0,0,0,0,7.38,0.791,0,0.844
WT,WT18X131,131,38.5,18.4,0,0,16.6,0,0,0.84,1.44,0,0,0,2.39,0,0,4.14,0,0,1.16,1110,137,77.5,5.36,545,102,65.8,3.76,0,0,20.8,185,0,0,0,0,0,7.39,0.785,0,0.799
